iter	RMSE
380	31.27895146
381	31.22963258
382	31.16183538
383	31.10879701
384	31.04414851
385	30.93139196
386	30.91002999
387	30.88626466
388	30.85839508
389	30.83853912
390	30.75195235
391	30.69168611
392	30.66638169
393	30.61887542
394	30.56634929
395	30.54029295
396	30.50715503
397	30.48514999
398	30.4628609
399	30.38857694
400	30.34849243
401	30.29715718
402	30.25959082
403	30.24712733
404	30.17987829
405	30.09318728
406	30.04432488
407	30.01467639
408	29.97694164
409	29.94282818
410	29.93278298
411	29.88750892
412	29.8438113
413	29.77171243
414	29.71946573
415	29.71270938
416	29.66676502
417	29.62054748
418	29.58333487
419	29.53486813
420	29.50940074
421	29.44454855
422	29.40300706
423	29.37688999
424	29.3633032
425	29.3539386
426	29.3338173
427	29.32870425
428	29.29664438
429	29.27447108
430	29.23260532
431	29.20294289
432	29.17595344
433	29.13529504
434	29.11799311
435	29.09640456
436	29.06838073
437	29.02565288
438	28.99829807
439	28.96269818
440	28.91190094
441	28.85620892
442	28.83658936
443	28.79797704
444	28.75439726
445	28.73231158
446	28.71073559
447	28.66751915
448	28.65041428
449	28.63694527
450	28.59810085
451	28.56951595
452	28.52618041
453	28.47159251
454	28.40901247
455	28.36146087
456	28.32078241
457	28.27779051
458	28.27591479
459	28.24876625
460	28.22591468
461	28.20075015
462	28.19895765
463	28.18135298
464	28.14458334
465	28.14031347
466	28.08463746
467	28.06369027
468	28.03194912
469	27.99838556
470	27.97545748
471	27.93421138
472	27.89800367
473	27.86411227
474	27.86016576
475	27.81795683
476	27.77191472
477	27.71943383
478	27.69680286
479	27.65428341
480	27.62657267
481	27.59588851
482	27.59158242
483	27.56034728
484	27.52414823
485	27.48223544
486	27.46970936
487	27.43223811
488	27.35987134
489	27.34027506
490	27.31371673
491	27.27122244
492	27.24898205
493	27.23554475
494	27.18927599
495	27.15011301
496	27.08947793
497	27.08671659
498	27.06972931
499	27.02867783
