iter	RMSE
126	52.50265642
127	52.40350344
128	52.33385791
129	52.2187144
130	52.02064681
131	51.91479155
132	51.78033316
133	51.6197994
134	51.44064282
135	51.36385738
136	51.23647184
137	51.13216851
138	50.95509694
139	50.85108082
140	50.76628565
141	50.67807631
142	50.58022175
143	50.46541502
144	50.34559059
145	50.27214757
146	50.1483046
147	49.94617256
148	49.8325934
149	49.74784457
150	49.66923841
151	49.57842953
152	49.52319974
153	49.41755709
154	49.36804973
155	49.22617936
156	49.06317665
157	49.00860512
158	48.87402244
159	48.80531232
160	48.64763883
161	48.59475719
162	48.52168567
163	48.47334465
164	48.42126459
165	48.24614071
166	48.13068723
167	48.07456588
168	47.96372246
169	47.87489893
170	47.69927046
171	47.60879998
172	47.49596442
173	47.31819872
174	47.20373671
175	47.11288913
176	46.97876026
177	46.91463642
178	46.73547135
179	46.67205085
180	46.58118046
181	46.49175077
182	46.37580364
183	46.25307664
184	46.15802994
185	46.11613352
186	45.95078046
187	45.86847536
188	45.71453812
189	45.65880134
190	45.57583424
191	45.5012638
192	45.44430281
193	45.33574658
194	45.27907252
195	45.18893643
196	45.09349263
197	45.0228292
198	44.91505717
199	44.83467517
200	44.79274257
201	44.72695503
202	44.67581282
203	44.6072934
204	44.49830127
205	44.40509607
206	44.29575866
207	44.21813932
208	44.14419969
209	44.05461199
210	43.98838078
211	43.92368926
212	43.8936426
213	43.75825243
214	43.65720476
215	43.54846637
216	43.50261612
217	43.42184117
218	43.35813333
219	43.24613542
220	43.17561558
221	43.10934218
222	43.03853558
223	42.94329771
224	42.84900651
225	42.77220055
226	42.73489754
227	42.67905236
228	42.55444741
229	42.41579199
230	42.32405976
231	42.23749034
232	42.13396617
233	42.00307269
234	41.90453965
235	41.83427394
236	41.74334716
237	41.68566658
238	41.6215005
239	41.52215298
240	41.43785608
241	41.32492628
242	41.24324653
243	41.19899847
244	41.14830301
245	41.11716987
246	41.04888707
247	41.02246177
248	40.96628586
249	40.88586925
250	40.84033358
251	40.80824704
252	40.7048874
253	40.63705555
254	40.54916756
255	40.52226362
256	40.42203106
257	40.33418317
258	40.25842684
259	40.23600911
260	40.16905291
261	40.09615118
262	40.01001915
263	39.96550179
264	39.90830413
265	39.83282824
266	39.73878687
267	39.66845844
268	39.58783318
269	39.57139163
270	39.52298729
271	39.45399891
272	39.40400209
273	39.31075433
274	39.27553721
275	39.18814298
276	39.13782979
277	39.07944817
278	39.01905353
279	38.96948645
280	38.88785303
281	38.82519272
282	38.77274043
283	38.69498994
284	38.65254094
285	38.58474721
286	38.55065507
287	38.49799549
288	38.42539408
289	38.35978381
290	38.32267109
291	38.27498036
292	38.22787992
293	38.15744888
294	38.10850434
295	38.08984927
296	38.05741713
297	37.99339405
298	37.91388256
299	37.87204049
300	37.83775773
301	37.7715568
302	37.74379609
303	37.70482518
304	37.62060988
305	37.56520875
306	37.46678042
307	37.42934386
308	37.40643443
309	37.39206459
310	37.35045078
311	37.30623892
312	37.26401607
313	37.19254047
314	37.12364616
315	37.08670308
316	37.00045813
317	36.91075601
318	36.87843667
319	36.81792725
320	36.73374085
321	36.64573309
322	36.56815516
323	36.53537062
324	36.50482497
325	36.46490306
326	36.43599369
327	36.35843611
328	36.32027652
329	36.2908434
330	36.21635182
331	36.13775426
332	36.10955496
333	36.03742068
334	35.97059594
335	35.91889447
336	35.85306615
337	35.75543591
338	35.7457097
339	35.72699721
340	35.65462959
341	35.5858442
342	35.53835064
343	35.50708594
344	35.45789042
345	35.42457522
346	35.35911024
347	35.25889577
348	35.21018114
349	35.1854131
350	35.12428576
351	35.07431423
352	35.04086838
353	34.98898025
354	34.93275919
355	34.86812989
356	34.82441589
357	34.76626172
358	34.74118308
359	34.64162302
360	34.57466235
361	34.52628409
362	34.46103475
363	34.43401013
364	34.36259925
365	34.29656032
366	34.29074082
367	34.24764716
368	34.21100077
369	34.1276798
370	34.09544779
371	34.05183121
372	33.99641747
373	33.96517482
374	33.92922811
375	33.88093049
376	33.81159513
377	33.7744026
378	33.73176527
379	33.70148011
380	33.62185378
381	33.61172164
382	33.55922952
383	33.52443871
384	33.49396758
385	33.43952152
386	33.41377029
387	33.37839959
388	33.32520492
389	33.26475627
390	33.24564546
391	33.19458476
392	33.15579656
393	33.11285668
394	33.08608835
395	33.03069682
396	32.99295025
397	32.97244768
398	32.92181348
399	32.87592389
400	32.82166641
401	32.80027408
402	32.77448515
403	32.74623028
404	32.68721859
405	32.63008234
406	32.59700987
407	32.56475965
408	32.52909957
409	32.49712225
410	32.45441516
411	32.42876993
412	32.40363795
413	32.37981245
414	32.32865482
415	32.25623958
416	32.23449947
417	32.19141947
418	32.15463934
419	32.11627991
420	32.07505519
421	32.02885984
422	31.98069066
423	31.97183201
424	31.95034349
425	31.88817349
426	31.85258933
427	31.79710101
428	31.7508482
429	31.6826428
430	31.63848546
431	31.5905033
432	31.4919695
433	31.45145195
434	31.3919281
435	31.32668102
436	31.27379629
437	31.24887022
438	31.23347843
439	31.18226351
440	31.12690831
441	31.10911163
442	31.07007501
443	31.05495887
444	30.99656203
445	30.96318763
446	30.9312016
447	30.89103262
448	30.8706683
449	30.81053018
450	30.77710623
451	30.75802658
452	30.7408813
453	30.71020848
454	30.64859705
455	30.60832752
456	30.55630695
457	30.54095187
458	30.52693108
459	30.48552852
460	30.43671536
461	30.42433489
462	30.40024499
463	30.3677009
464	30.28673256
465	30.23610089
466	30.22484448
467	30.16160548
468	30.11098255
469	30.06563839
470	30.0151588
471	29.99455206
472	29.96746349
473	29.91269272
474	29.88527902
475	29.86056254
476	29.83775107
477	29.82126146
478	29.80963633
479	29.77759418
480	29.77118703
481	29.75789523
482	29.72432953
483	29.67638454
484	29.6591718
485	29.63288163
486	29.58801776
487	29.52687598
488	29.49934419
489	29.43899559
490	29.41620754
491	29.37826462
492	29.32472668
493	29.30388407
494	29.28514598
495	29.26973243
496	29.25192247
497	29.20207494
498	29.17279898
499	29.14427402
